METADATA:
Experiment Seed,Number of Games,Subject
173125,6,Enter Name Here
Time after setup,0.8974236000794917
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,6.22485510003753
Game Task Start,6.498088099993765,,,,Game Task,1,6,,,
Game Init,122.02314210007899,,,,Game Task,1,6,,,
Game Start,122.02318980009295,,,,Game Task,1,6,,NBA 2K24,
ESQ 1,381.57795669999905,,,,Game Task,1,6,,230.32290195873497,
ESQ,390.6285692001693,,Knowledge_start,,Game Task,1,6,,,NBA 2K24
ESQ,404.01987239997834,,Knowledge_response,1.0,Game Task,1,6,,Marker Started at 3,NBA 2K24
ESQ,404.0228569000028,,Focus_start,,Game Task,1,6,,,NBA 2K24
ESQ,409.7422426000703,,Focus_response,1.0,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,409.7456551999785,,Deliberate_start,,Game Task,1,6,,,NBA 2K24
ESQ,415.0235009000171,,Deliberate_response,3.300000000000001,Game Task,1,6,,Marker Started at 2,NBA 2K24
ESQ,415.0268359000329,,Absorption_start,,Game Task,1,6,,,NBA 2K24
ESQ,418.46767750009894,,Absorption_response,10.0,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,418.4707921000663,,Emotion_start,,Game Task,1,6,,,NBA 2K24
ESQ,422.2776107999962,,Emotion_response,3.8000000000000025,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,422.2809797001537,,Self_start,,Game Task,1,6,,,NBA 2K24
ESQ,428.0457858000882,,Self_response,8.09999999999999,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,428.04795429995283,,Images_start,,Game Task,1,6,,,NBA 2K24
ESQ,431.2013996001333,,Images_response,9.099999999999985,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,431.20397690008394,,Problem_start,,Game Task,1,6,,,NBA 2K24
ESQ,435.9496007000562,,Problem_response,4.700000000000017,Game Task,1,6,,Marker Started at 10,NBA 2K24
ESQ,435.9521505001467,,Other_start,,Game Task,1,6,,,NBA 2K24
ESQ,439.43903780006804,,Other_response,10.0,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,439.44359989999793,,Detailed_start,,Game Task,1,6,,,NBA 2K24
ESQ,443.7291242000647,,Detailed_response,3.4000000000000092,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,443.7319958000444,,Future_start,,Game Task,1,6,,,NBA 2K24
ESQ,447.28937910008244,,Future_response,4.20000000000001,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,447.2934642001055,,Sounds_start,,Game Task,1,6,,,NBA 2K24
ESQ,450.9190251000691,,Sounds_response,3.2000000000000126,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,450.9226262001321,,Words_start,,Game Task,1,6,,,NBA 2K24
ESQ,456.3234993000515,,Words_response,8.0,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,456.32914660009556,,Distracting_start,,Game Task,1,6,,,NBA 2K24
ESQ,460.5654865000397,,Distracting_response,7.300000000000006,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,460.569582400145,,Past_start,,Game Task,1,6,,,NBA 2K24
ESQ,464.0891527000349,,Past_response,9.199999999999989,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,464.0920099001378,,Intrusive_start,,Game Task,1,6,,,NBA 2K24
ESQ,467.6294646000024,,Intrusive_response,8.199999999999989,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ 2,640.6984827001579,,,,Game Task,1,6,,390.75985263301897,
ESQ,646.6131355001125,,Detailed_start,,Game Task,1,6,,,NBA 2K24
ESQ,651.3676100999583,,Detailed_response,4.500000000000014,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ,651.371637500124,,Past_start,,Game Task,1,6,,,NBA 2K24
ESQ,657.4276519999839,,Past_response,5.5,Game Task,1,6,,Marker Started at 3,NBA 2K24
ESQ,657.4310429000761,,Emotion_start,,Game Task,1,6,,,NBA 2K24
