METADATA:
Experiment Seed,Number of Games,Subject
2473353,6,Enter Name Here
Time after setup,0.9329242999665439
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Game Task
Start Time,5.050930800032802
Game Task Start,5.370672199991532,,,,Game Task,1,6,,,
Game Init,30.632587200030684,,,,Game Task,1,6,,,
Game Start,30.632652699947357,,,,Game Task,1,6,,NBA 2K24,
ESQ 1,227.94433520000894,,,,Game Task,1,6,,187.81551977089845,
ESQ,229.3256864999421,,Past_start,,Game Task,1,6,,,NBA 2K24
ESQ,239.70721499994397,,Past_response,10.0,Game Task,1,6,,Marker Started at 10,NBA 2K24
ESQ,239.71481110004243,,Detailed_start,,Game Task,1,6,,,NBA 2K24
ESQ,243.83075329998974,,Detailed_response,7.0,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,243.83998739998788,,Absorption_start,,Game Task,1,6,,,NBA 2K24
ESQ,249.65126319997944,,Absorption_response,3.2000000000000055,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,249.65418499999214,,Emotion_start,,Game Task,1,6,,,NBA 2K24
ESQ,253.5951761000324,,Emotion_response,5.700000000000001,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,253.59807790000923,,Focus_start,,Game Task,1,6,,,NBA 2K24
ESQ,260.5864118000027,,Focus_response,3.2999999999999994,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,260.5899930000305,,Words_start,,Game Task,1,6,,,NBA 2K24
ESQ,267.55477379995864,,Words_response,4.700000000000006,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,267.5588636000175,,Knowledge_start,,Game Task,1,6,,,NBA 2K24
ESQ,273.4972070000367,,Knowledge_response,5.700000000000005,Game Task,1,6,,Marker Started at 7,NBA 2K24
ESQ,273.50118529994506,,Problem_start,,Game Task,1,6,,,NBA 2K24
ESQ,283.3071395000443,,Problem_response,7.500000000000002,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,283.3112522000447,,Sounds_start,,Game Task,1,6,,,NBA 2K24
ESQ,287.94756610004697,,Sounds_response,3.8000000000000096,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,287.9506673000287,,Self_start,,Game Task,1,6,,,NBA 2K24
ESQ,295.50715359998867,,Self_response,6.700000000000005,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,295.5104719999945,,Future_start,,Game Task,1,6,,,NBA 2K24
ESQ,298.30890880001243,,Future_response,6.899999999999993,Game Task,1,6,,Marker Started at 5,NBA 2K24
ESQ,298.31208409997635,,Other_start,,Game Task,1,6,,,NBA 2K24
ESQ,301.38882650004234,,Other_response,7.099999999999993,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,301.3928543999791,,Deliberate_start,,Game Task,1,6,,,NBA 2K24
ESQ,305.2134209999349,,Deliberate_response,5.2,Game Task,1,6,,Marker Started at 4,NBA 2K24
ESQ,305.21745929995086,,Images_start,,Game Task,1,6,,,NBA 2K24
ESQ,308.4605513999704,,Images_response,7.099999999999996,Game Task,1,6,,Marker Started at 6,NBA 2K24
ESQ,308.4639899999602,,Distracting_start,,Game Task,1,6,,,NBA 2K24
ESQ,314.55960809998214,,Distracting_response,6.500000000000005,Game Task,1,6,,Marker Started at 8,NBA 2K24
ESQ,314.5631252999883,,Intrusive_start,,Game Task,1,6,,,NBA 2K24
ESQ,317.71525909996126,,Intrusive_response,4.800000000000014,Game Task,1,6,,Marker Started at 9,NBA 2K24
ESQ 2,487.5785221999977,,,,Game Task,1,6,,345.8074316012801,
